x, y, vx, vy
-100, 0.5, 10, 10
-99.95, 0.5, 9.99995, 9.99995
-99.9, 0.5, 9.9999, 9.9999
-99.85, 0.5, 9.99985, 9.99985
-99.8, 0.5, 9.9998, 9.9998
-99.75, 0.5, 9.99975, 9.99975
-99.7, 0.5, 9.9997, 9.9997
-99.65, 0.5, 9.99965, 9.99965
-99.6, 0.5, 9.9996, 9.9996
-99.55, 0.5, 9.99955, 9.99955
-99.5, 0.5, 9.9995, 9.9995
-99.45, 0.5, 9.99945, 9.99945
-99.4, 0.5, 9.9994, 9.9994
-99.35, 0.5, 9.99934, 9.99934
-99.3, 0.5, 9.99929, 9.99929
-99.25, 0.5, 9.99924, 9.99924
-99.2, 0.5, 9.99919, 9.99919
-99.15, 0.5, 9.99914, 9.99914
-99.1001, 0.5, 9.99909, 9.99909
-99.0501, 0.5, 9.99904, 9.99904
-99.0001, 0.5, 9.99899, 9.99899
-98.9501, 0.5, 9.99894, 9.99894
-98.9001, 0.5, 9.99889, 9.99889
-98.8501, 0.5, 9.99884, 9.99884
-98.8001, 0.5, 9.99879, 9.99879
-98.7501, 0.5, 9.99873, 9.99873
-98.7001, 0.5, 9.99868, 9.99868
-98.6501, 0.5, 9.99863, 9.99863
-98.6001, 0.5, 9.99858, 9.99858
-98.5501, 0.5, 9.99853, 9.99853
-98.5001, 0.5, 9.99848, 9.99848
-98.4501, 0.5, 9.99843, 9.99843
-98.4001, 0.5, 9.99837, 9.99837
-98.3501, 0.500001, 9.99832, 9.99832
-98.3001, 0.500001, 9.99827, 9.99827
-98.2501, 0.500001, 9.99822, 9.99822
-98.2001, 0.500001, 9.99817, 9.99817
-98.1502, 0.500001, 9.99812, 9.99812
-98.1002, 0.500001, 9.99806, 9.99806
-98.0502, 0.500001, 9.99801, 9.99801
-98.0002, 0.500001, 9.99796, 9.99796
-97.9502, 0.500001, 9.99791, 9.99791
-97.9002, 0.500001, 9.99786, 9.99786
-97.8502, 0.500001, 9.9978, 9.9978
-97.8002, 0.500001, 9.99775, 9.99775
-97.7503, 0.500001, 9.9977, 9.9977
-97.7003, 0.500001, 9.99765, 9.99765
-97.6503, 0.500001, 9.99759, 9.99759
-97.6003, 0.500001, 9.99754, 9.99754
-97.5503, 0.500001, 9.99749, 9.99749
-97.5003, 0.500002, 9.99744, 9.99744
-97.4503, 0.500002, 9.99738, 9.99738
-97.4003, 0.500002, 9.99733, 9.99733
-97.3504, 0.500002, 9.99728, 9.99728
-97.3004, 0.500002, 9.99723, 9.99723
-97.2504, 0.500002, 9.99717, 9.99717
-97.2004, 0.500002, 9.99712, 9.99712
-97.1504, 0.500002, 9.99707, 9.99707
-97.1004, 0.500002, 9.99702, 9.99702
-97.0504, 0.500002, 9.99696, 9.99696
-97.0004, 0.500002, 9.99691, 9.99691
-96.9505, 0.500002, 9.99686, 9.99686
-96.9005, 0.500002, 9.9968, 9.9968
-96.8505, 0.500002, 9.99675, 9.99675
-96.8005, 0.500002, 9.9967, 9.9967
-96.7505, 0.500002, 9.99664, 9.99664
-96.7005, 0.500003, 9.99659, 9.99659
-96.6506, 0.500003, 9.99654, 9.99654
-96.6006, 0.500003, 9.99648, 9.99648
-96.5506, 0.500003, 9.99643, 9.99643
-96.5006, 0.500003, 9.99638, 9.99638
-96.4506, 0.500003, 9.99632, 9.99632
-96.4007, 0.500003, 9.99627, 9.99627
-96.3507, 0.500003, 9.99621, 9.99621
-96.3007, 0.500003, 9.99616, 9.99616
-96.2507, 0.500003, 9.99611, 9.99611
-96.2007, 0.500004, 9.99605, 9.99605
-96.1508, 0.500004, 9.996, 9.996
-96.1008, 0.500004, 9.99594, 9.99594
-96.0508, 0.500004, 9.99589, 9.99589
-96.0008, 0.500004, 9.99584, 9.99584
-95.9508, 0.500004, 9.99578, 9.99578
-95.9009, 0.500004, 9.99573, 9.99573
-95.8509, 0.500004, 9.99567, 9.99567
-95.8009, 0.500005, 9.99562, 9.99562
-95.7509, 0.500005, 9.99556, 9.99556
-95.7009, 0.500005, 9.99551, 9.99551
-95.651, 0.500005, 9.99545, 9.99545
-95.601, 0.500005, 9.9954, 9.9954
-95.551, 0.500005, 9.99535, 9.99535
-95.501, 0.500005, 9.99529, 9.99529
-95.451, 0.500005, 9.99524, 9.99524
-95.4011, 0.500005, 9.99518, 9.99518
-95.3511, 0.500006, 9.99513, 9.99513
-95.3011, 0.500006, 9.99507, 9.99507
-95.2511, 0.500006, 9.99502, 9.99502
-95.2012, 0.500006, 9.99496, 9.99496
-95.1512, 0.500006, 9.99491, 9.99491
-95.1012, 0.500006, 9.99485, 9.99485
-95.0513, 0.500006, 9.99479, 9.99479
-95.0013, 0.500006, 9.99474, 9.99474
-94.9513, 0.500007, 9.99468, 9.99468
-94.9013, 0.500007, 9.99463, 9.99463
-94.8514, 0.500007, 9.99457, 9.99457
-94.8014, 0.500007, 9.99452, 9.99452
-94.7514, 0.500007, 9.99446, 9.99446
-94.7014, 0.500007, 9.99441, 9.99441
-94.6515, 0.500007, 9.99435, 9.99435
-94.6015, 0.500007, 9.9943, 9.9943
-94.5515, 0.500008, 9.99424, 9.99424
-94.5016, 0.500008, 9.99418, 9.99418
-94.4516, 0.500008, 9.99413, 9.99413
-94.4016, 0.500008, 9.99407, 9.99407
-94.3516, 0.500008, 9.99401, 9.99401
-94.3017, 0.500008, 9.99396, 9.99396
-94.2517, 0.500009, 9.9939, 9.9939
-94.2017, 0.500009, 9.99385, 9.99385
-94.1517, 0.500009, 9.99379, 9.99379
-94.1018, 0.500009, 9.99373, 9.99373
-94.0518, 0.500009, 9.99368, 9.99368
-94.0018, 0.500009, 9.99362, 9.99362
-93.9519, 0.50001, 9.99356, 9.99356
-93.9019, 0.50001, 9.99351, 9.99351
-93.852, 0.50001, 9.99345, 9.99345
-93.802, 0.50001, 9.99339, 9.99339
-93.752, 0.50001, 9.99334, 9.99334
-93.7021, 0.50001, 9.99328, 9.99328
-93.6521, 0.500011, 9.99322, 9.99322
-93.6021, 0.500011, 9.99317, 9.99317
-93.5522, 0.500011, 9.99311, 9.99311
-93.5022, 0.500011, 9.99305, 9.99305
-93.4522, 0.500011, 9.99299, 9.99299
-93.4023, 0.500012, 9.99294, 9.99294
-93.3523, 0.500012, 9.99288, 9.99288
-93.3023, 0.500012, 9.99282, 9.99282
-93.2524, 0.500012, 9.99277, 9.99277
-93.2024, 0.500012, 9.99271, 9.99271
-93.1524, 0.500012, 9.99265, 9.99265
-93.1025, 0.500013, 9.99259, 9.99259
-93.0525, 0.500013, 9.99254, 9.99254
-93.0025, 0.500013, 9.99248, 9.99248
-92.9526, 0.500013, 9.99242, 9.99242
-92.9026, 0.500013, 9.99236, 9.99236
-92.8527, 0.500014, 9.9923, 9.9923
-92.8027, 0.500014, 9.99225, 9.99225
-92.7527, 0.500014, 9.99219, 9.99219
-92.7028, 0.500014, 9.99213, 9.99213
-92.6528, 0.500014, 9.99207, 9.99207
-92.6029, 0.500014, 9.99201, 9.99201
-92.5529, 0.500015, 9.99195, 9.99195
-92.5029, 0.500015, 9.9919, 9.9919
-92.453, 0.500015, 9.99184, 9.99184
-92.403, 0.500015, 9.99178, 9.99178
-92.3531, 0.500016, 9.99172, 9.99172
-92.3031, 0.500016, 9.99166, 9.99166
-92.2532, 0.500016, 9.9916, 9.9916
-92.2032, 0.500016, 9.99155, 9.99155
-92.1532, 0.500017, 9.99149, 9.99149
-92.1033, 0.500017, 9.99143, 9.99143
-92.0533, 0.500017, 9.99137, 9.99137
-92.0034, 0.500017, 9.99131, 9.99131
-91.9534, 0.500017, 9.99125, 9.99125
-91.9035, 0.500018, 9.99119, 9.99119
-91.8535, 0.500018, 9.99113, 9.99113
-91.8035, 0.500018, 9.99107, 9.99107
-91.7536, 0.500018, 9.99101, 9.99101
-91.7036, 0.500019, 9.99095, 9.99095
-91.6537, 0.500019, 9.9909, 9.9909
-91.6037, 0.500019, 9.99084, 9.99084
-91.5537, 0.500019, 9.99078, 9.99078
-91.5038, 0.50002, 9.99072, 9.99072
-91.4538, 0.50002, 9.99066, 9.99066
-91.4039, 0.50002, 9.9906, 9.9906
-91.3539, 0.50002, 9.99054, 9.99054
-91.304, 0.500021, 9.99048, 9.99048
-91.254, 0.500021, 9.99042, 9.99042
-91.2041, 0.500021, 9.99036, 9.99036
-91.1541, 0.500021, 9.9903, 9.9903
-91.1042, 0.500022, 9.99024, 9.99024
-91.0542, 0.500022, 9.99018, 9.99018
-91.0043, 0.500022, 9.99012, 9.99012
-90.9543, 0.500022, 9.99006, 9.99006
-90.9044, 0.500022, 9.99, 9.99
-90.8544, 0.500023, 9.98994, 9.98994
-90.8045, 0.500023, 9.98987, 9.98987
-90.7545, 0.500023, 9.98981, 9.98981
-90.7046, 0.500023, 9.98975, 9.98975
-90.6546, 0.500024, 9.98969, 9.98969
-90.6047, 0.500024, 9.98963, 9.98963
-90.5547, 0.500024, 9.98957, 9.98957
-90.5048, 0.500025, 9.98951, 9.98951
-90.4548, 0.500025, 9.98945, 9.98945
-90.4049, 0.500025, 9.98939, 9.98939
-90.3549, 0.500026, 9.98933, 9.98933
-90.305, 0.500026, 9.98926, 9.98926
-90.255, 0.500026, 9.9892, 9.9892
-90.2051, 0.500026, 9.98914, 9.98914
-90.1552, 0.500027, 9.98908, 9.98908
-90.1052, 0.500027, 9.98902, 9.98902
-90.0553, 0.500027, 9.98896, 9.98896
-90.0053, 0.500028, 9.9889, 9.9889
-89.9554, 0.500028, 9.98883, 9.98883
-89.9054, 0.500028, 9.98877, 9.98877
-89.8555, 0.500028, 9.98871, 9.98871
-89.8056, 0.500029, 9.98865, 9.98865
-89.7556, 0.500029, 9.98859, 9.98859
-89.7057, 0.500029, 9.98852, 9.98852
-89.6557, 0.50003, 9.98846, 9.98846
-89.6058, 0.50003, 9.9884, 9.9884
-89.5558, 0.50003, 9.98834, 9.98834
-89.5059, 0.500031, 9.98828, 9.98828
-89.456, 0.500031, 9.98821, 9.98821
-89.406, 0.500031, 9.98815, 9.98815
-89.3561, 0.500031, 9.98809, 9.98809
-89.3061, 0.500032, 9.98802, 9.98802
-89.2562, 0.500032, 9.98796, 9.98796
-89.2063, 0.500032, 9.9879, 9.9879
-89.1563, 0.500033, 9.98784, 9.98784
-89.1064, 0.500033, 9.98777, 9.98777
-89.0564, 0.500033, 9.98771, 9.98771
-89.0065, 0.500034, 9.98765, 9.98765
-88.9565, 0.500034, 9.98758, 9.98758
-88.9066, 0.500034, 9.98752, 9.98752
-88.8567, 0.500035, 9.98746, 9.98746
-88.8067, 0.500035, 9.9874, 9.9874
-88.7568, 0.500035, 9.98733, 9.98733
-88.7069, 0.500036, 9.98727, 9.98727
-88.6569, 0.500036, 9.9872, 9.9872
-88.607, 0.500036, 9.98714, 9.98714
-88.5571, 0.500037, 9.98708, 9.98708
-88.5071, 0.500037, 9.98701, 9.98701
-88.4572, 0.500037, 9.98695, 9.98695
-88.4073, 0.500038, 9.98689, 9.98689
-88.3573, 0.500038, 9.98682, 9.98682
-88.3074, 0.500039, 9.98676, 9.98676
-88.2575, 0.500039, 9.98669, 9.98669
-88.2075, 0.500039, 9.98663, 9.98663
-88.1576, 0.50004, 9.98657, 9.98657
-88.1077, 0.50004, 9.9865, 9.9865
-88.0577, 0.50004, 9.98644, 9.98644
-88.0078, 0.500041, 9.98637, 9.98637
-87.9579, 0.500041, 9.98631, 9.98631
-87.9079, 0.500041, 9.98624, 9.98624
-87.858, 0.500042, 9.98618, 9.98618
-87.8081, 0.500042, 9.98611, 9.98611
-87.7581, 0.500042, 9.98605, 9.98605
-87.7082, 0.500043, 9.98598, 9.98598
-87.6583, 0.500043, 9.98592, 9.98592
-87.6083, 0.500044, 9.98585, 9.98585
-87.5584, 0.500044, 9.98579, 9.98579
-87.5085, 0.500044, 9.98572, 9.98572
-87.4586, 0.500045, 9.98566, 9.98566
-87.4086, 0.500045, 9.98559, 9.98559
-87.3587, 0.500045, 9.98553, 9.98553
-87.3088, 0.500046, 9.98546, 9.98546
-87.2589, 0.500046, 9.9854, 9.9854
-87.2089, 0.500047, 9.98533, 9.98533
-87.159, 0.500047, 9.98526, 9.98526
-87.1091, 0.500047, 9.9852, 9.9852
-87.0592, 0.500048, 9.98513, 9.98513
-87.0092, 0.500048, 9.98507, 9.98507
-86.9593, 0.500049, 9.985, 9.985
-86.9094, 0.500049, 9.98493, 9.98493
-86.8594, 0.500049, 9.98487, 9.98487
-86.8095, 0.50005, 9.9848, 9.9848
-86.7596, 0.50005, 9.98474, 9.98474
-86.7097, 0.500051, 9.98467, 9.98467
-86.6597, 0.500051, 9.9846, 9.9846
-86.6098, 0.500052, 9.98454, 9.98454
-86.5599, 0.500052, 9.98447, 9.98447
-86.51, 0.500052, 9.9844, 9.9844
-86.4601, 0.500053, 9.98434, 9.98434
-86.4101, 0.500053, 9.98427, 9.98427
-86.3602, 0.500054, 9.9842, 9.9842
-86.3103, 0.500054, 9.98414, 9.98414
-86.2604, 0.500054, 9.98407, 9.98407
-86.2105, 0.500055, 9.984, 9.984
-86.1605, 0.500055, 9.98393, 9.98393
-86.1106, 0.500056, 9.98387, 9.98387
-86.0607, 0.500056, 9.9838, 9.9838
-86.0108, 0.500057, 9.98373, 9.98373
-85.9609, 0.500057, 9.98366, 9.98366
-85.9109, 0.500057, 9.9836, 9.9836
-85.861, 0.500058, 9.98353, 9.98353
-85.8111, 0.500058, 9.98346, 9.98346
-85.7612, 0.500059, 9.98339, 9.98339
-85.7113, 0.500059, 9.98333, 9.98333
-85.6613, 0.50006, 9.98326, 9.98326
-85.6114, 0.50006, 9.98319, 9.98319
-85.5615, 0.500061, 9.98312, 9.98312
-85.5116, 0.500061, 9.98305, 9.98305
-85.4617, 0.500062, 9.98298, 9.98298
-85.4118, 0.500062, 9.98291, 9.98291
-85.3619, 0.500063, 9.98285, 9.98285
-85.3119, 0.500063, 9.98278, 9.98278
-85.262, 0.500063, 9.98271, 9.98271
-85.2121, 0.500064, 9.98264, 9.98264
-85.1622, 0.500064, 9.98257, 9.98257
-85.1123, 0.500065, 9.9825, 9.9825
-85.0624, 0.500065, 9.98243, 9.98243
-85.0125, 0.500066, 9.98237, 9.98237
-84.9626, 0.500066, 9.9823, 9.9823
-84.9127, 0.500067, 9.98223, 9.98223
-84.8627, 0.500067, 9.98216, 9.98216
-84.8128, 0.500068, 9.98209, 9.98209
-84.7629, 0.500068, 9.98202, 9.98202
-84.713, 0.500069, 9.98195, 9.98195
-84.6631, 0.500069, 9.98188, 9.98188
-84.6132, 0.50007, 9.98181, 9.98181
-84.5633, 0.50007, 9.98174, 9.98174
-84.5134, 0.500071, 9.98167, 9.98167
-84.4634, 0.500071, 9.9816, 9.9816
-84.4135, 0.500072, 9.98153, 9.98153
-84.3636, 0.500072, 9.98146, 9.98146
-84.3137, 0.500073, 9.98139, 9.98139
-84.2638, 0.500073, 9.98132, 9.98132
-84.2139, 0.500074, 9.98125, 9.98125
-84.164, 0.500074, 9.98118, 9.98118
-84.1141, 0.500075, 9.98111, 9.98111
-84.0642, 0.500075, 9.98104, 9.98104
-84.0143, 0.500076, 9.98097, 9.98097
-83.9644, 0.500076, 9.9809, 9.9809
-83.9145, 0.500077, 9.98082, 9.98082
-83.8646, 0.500077, 9.98075, 9.98075
-83.8147, 0.500078, 9.98068, 9.98068
-83.7648, 0.500078, 9.98061, 9.98061
-83.7149, 0.500079, 9.98054, 9.98054
-83.665, 0.50008, 9.98047, 9.98047
-83.6151, 0.50008, 9.9804, 9.9804
-83.5652, 0.500081, 9.98032, 9.98032
-83.5153, 0.500081, 9.98025, 9.98025
-83.4654, 0.500082, 9.98018, 9.98018
-83.4155, 0.500082, 9.98011, 9.98011
-83.3656, 0.500083, 9.98004, 9.98004
-83.3157, 0.500083, 9.97997, 9.97997
-83.2658, 0.500084, 9.97989, 9.97989
-83.2159, 0.500084, 9.97982, 9.97982
-83.166, 0.500085, 9.97975, 9.97975
-83.1161, 0.500085, 9.97968, 9.97968
-83.0662, 0.500086, 9.9796, 9.9796
-83.0163, 0.500086, 9.97953, 9.97953
-82.9664, 0.500087, 9.97946, 9.97946
-82.9165, 0.500088, 9.97939, 9.97939
-82.8666, 0.500088, 9.97931, 9.97931
-82.8167, 0.500089, 9.97924, 9.97924
-82.7668, 0.500089, 9.97917, 9.97917
-82.7169, 0.50009, 9.9791, 9.9791
-82.667, 0.500091, 9.97902, 9.97902
-82.6171, 0.500091, 9.97895, 9.97895
-82.5672, 0.500092, 9.97888, 9.97888
-82.5173, 0.500092, 9.9788, 9.9788
-82.4674, 0.500093, 9.97873, 9.97873
-82.4175, 0.500094, 9.97866, 9.97866
-82.3676, 0.500094, 9.97858, 9.97858
-82.3177, 0.500095, 9.97851, 9.97851
-82.2678, 0.500095, 9.97844, 9.97844
-82.2179, 0.500096, 9.97836, 9.97836
-82.1681, 0.500096, 9.97829, 9.97829
-82.1182, 0.500097, 9.97821, 9.97821
-82.0683, 0.500098, 9.97814, 9.97814
-82.0184, 0.500098, 9.97806, 9.97806
-81.9685, 0.500099, 9.97799, 9.97799
-81.9186, 0.500099, 9.97792, 9.97792
-81.8687, 0.5001, 9.97784, 9.97784
-81.8188, 0.500101, 9.97777, 9.97777
-81.7689, 0.500101, 9.97769, 9.97769
-81.7191, 0.500102, 9.97762, 9.97762
-81.6692, 0.500102, 9.97754, 9.97754
-81.6193, 0.500103, 9.97747, 9.97747
-81.5694, 0.500104, 9.97739, 9.97739
-81.5195, 0.500104, 9.97732, 9.97732
-81.4696, 0.500105, 9.97724, 9.97724
-81.4197, 0.500106, 9.97717, 9.97717
-81.3698, 0.500106, 9.97709, 9.97709
-81.3199, 0.500107, 9.97702, 9.97702
-81.2701, 0.500108, 9.97694, 9.97694
-81.2202, 0.500108, 9.97686, 9.97686
-81.1703, 0.500109, 9.97679, 9.97679
-81.1204, 0.50011, 9.97671, 9.97671
-81.0705, 0.50011, 9.97664, 9.97664
-81.0207, 0.500111, 9.97656, 9.97656
-80.9708, 0.500112, 9.97648, 9.97648
-80.9209, 0.500112, 9.97641, 9.97641
-80.871, 0.500113, 9.97633, 9.97633
-80.8211, 0.500114, 9.97626, 9.97626
-80.7712, 0.500114, 9.97618, 9.97618
-80.7214, 0.500115, 9.9761, 9.9761
-80.6715, 0.500116, 9.97603, 9.97603
-80.6216, 0.500116, 9.97595, 9.97595
-80.5717, 0.500117, 9.97587, 9.97587
-80.5218, 0.500117, 9.97579, 9.97579
-80.472, 0.500118, 9.97572, 9.97572
-80.4221, 0.500119, 9.97564, 9.97564
-80.3722, 0.500119, 9.97556, 9.97556
-80.3223, 0.50012, 9.97549, 9.97549
-80.2724, 0.500121, 9.97541, 9.97541
-80.2226, 0.500122, 9.97533, 9.97533
-80.1727, 0.500122, 9.97525, 9.97525
-80.1228, 0.500123, 9.97518, 9.97518
-80.0729, 0.500124, 9.9751, 9.9751
-80.0231, 0.500124, 9.97502, 9.97502
-79.9732, 0.500125, 9.97494, 9.97494
-79.9233, 0.500126, 9.97486, 9.97486
-79.8735, 0.500127, 9.97478, 9.97478
-79.8236, 0.500127, 9.97471, 9.97471
-79.7737, 0.500128, 9.97463, 9.97463
-79.7238, 0.500129, 9.97455, 9.97455
-79.674, 0.500129, 9.97447, 9.97447
-79.6241, 0.50013, 9.97439, 9.97439
-79.5742, 0.500131, 9.97431, 9.97431
-79.5243, 0.500132, 9.97423, 9.97423
-79.4745, 0.500132, 9.97416, 9.97416
-79.4246, 0.500133, 9.97408, 9.97408
-79.3747, 0.500134, 9.974, 9.974
-79.3248, 0.500134, 9.97392, 9.97392
-79.275, 0.500135, 9.97384, 9.97384
-79.2251, 0.500136, 9.97376, 9.97376
-79.1752, 0.500137, 9.97368, 9.97368
-79.1254, 0.500137, 9.9736, 9.9736
-79.0755, 0.500138, 9.97352, 9.97352
-79.0256, 0.500139, 9.97344, 9.97344
-78.9758, 0.50014, 9.97336, 9.97336
-78.9259, 0.50014, 9.97328, 9.97328
-78.876, 0.500141, 9.9732, 9.9732
-78.8262, 0.500142, 9.97312, 9.97312
-78.7763, 0.500143, 9.97304, 9.97304
-78.7264, 0.500143, 9.97296, 9.97296
-78.6766, 0.500144, 9.97288, 9.97288
-78.6267, 0.500145, 9.9728, 9.9728
-78.5769, 0.500146, 9.97272, 9.97272
-78.527, 0.500147, 9.97263, 9.97263
-78.4771, 0.500147, 9.97255, 9.97255
-78.4273, 0.500148, 9.97247, 9.97247
-78.3774, 0.500149, 9.97239, 9.97239
-78.3275, 0.50015, 9.97231, 9.97231
-78.2777, 0.50015, 9.97223, 9.97223
-78.2278, 0.500151, 9.97215, 9.97215
-78.1779, 0.500152, 9.97206, 9.97206
-78.1281, 0.500153, 9.97198, 9.97198
-78.0782, 0.500154, 9.9719, 9.9719
-78.0284, 0.500154, 9.97182, 9.97182
-77.9785, 0.500155, 9.97174, 9.97174
-77.9287, 0.500156, 9.97165, 9.97165
-77.8788, 0.500157, 9.97157, 9.97157
-77.8289, 0.500158, 9.97149, 9.97149
-77.7791, 0.500158, 9.97141, 9.97141
-77.7292, 0.500159, 9.97132, 9.97132
-77.6794, 0.50016, 9.97124, 9.97124
-77.6295, 0.500161, 9.97116, 9.97116
-77.5797, 0.500162, 9.97108, 9.97108
-77.5298, 0.500163, 9.97099, 9.97099
-77.4799, 0.500163, 9.97091, 9.97091
-77.4301, 0.500164, 9.97083, 9.97083
-77.3802, 0.500165, 9.97074, 9.97074
-77.3304, 0.500166, 9.97066, 9.97066
-77.2805, 0.500167, 9.97058, 9.97058
-77.2307, 0.500168, 9.97049, 9.97049
-77.1808, 0.500168, 9.97041, 9.97041
-77.131, 0.500169, 9.97032, 9.97032
-77.0811, 0.50017, 9.97024, 9.97024
-77.0313, 0.500171, 9.97016, 9.97016
-76.9814, 0.500172, 9.97007, 9.97007
-76.9316, 0.500173, 9.96999, 9.96999
-76.8817, 0.500173, 9.9699, 9.9699
-76.8319, 0.500174, 9.96982, 9.96982
-76.782, 0.500175, 9.96973, 9.96973
-76.7322, 0.500176, 9.96965, 9.96965
-76.6823, 0.500177, 9.96956, 9.96956
-76.6325, 0.500178, 9.96948, 9.96948
-76.5826, 0.500179, 9.96939, 9.96939
-76.5328, 0.50018, 9.96931, 9.96931
-76.4829, 0.500181, 9.96922, 9.96922
-76.4331, 0.500181, 9.96914, 9.96914
-76.3832, 0.500182, 9.96905, 9.96905
-76.3334, 0.500183, 9.96897, 9.96897
-76.2836, 0.500184, 9.96888, 9.96888
-76.2337, 0.500185, 9.96879, 9.96879
-76.1839, 0.500186, 9.96871, 9.96871
-76.134, 0.500187, 9.96862, 9.96862
-76.0842, 0.500188, 9.96854, 9.96854
-76.0343, 0.500189, 9.96845, 9.96845
-75.9845, 0.50019, 9.96836, 9.96836
-75.9347, 0.50019, 9.96828, 9.96828
-75.8848, 0.500191, 9.96819, 9.96819
-75.835, 0.500192, 9.9681, 9.9681
-75.7851, 0.500193, 9.96802, 9.96802
-75.7353, 0.500194, 9.96793, 9.96793
-75.6854, 0.500195, 9.96784, 9.96784
-75.6356, 0.500196, 9.96776, 9.96776
-75.5858, 0.500197, 9.96767, 9.96767
-75.5359, 0.500198, 9.96758, 9.96758
-75.4861, 0.500199, 9.96749, 9.96749
-75.4363, 0.5002, 9.9674, 9.9674
-75.3864, 0.500201, 9.96732, 9.96732
-75.3366, 0.500202, 9.96723, 9.96723
-75.2868, 0.500203, 9.96714, 9.96714
-75.2369, 0.500204, 9.96705, 9.96705
-75.1871, 0.500205, 9.96696, 9.96696
-75.1372, 0.500206, 9.96688, 9.96688
-75.0874, 0.500207, 9.96679, 9.96679
-75.0376, 0.500207, 9.9667, 9.9667
-74.9877, 0.500208, 9.96661, 9.96661
-74.9379, 0.500209, 9.96652, 9.96652
-74.8881, 0.50021, 9.96643, 9.96643
-74.8382, 0.500211, 9.96634, 9.96634
-74.7884, 0.500212, 9.96625, 9.96625
-74.7386, 0.500213, 9.96616, 9.96616
-74.6887, 0.500214, 9.96607, 9.96607
-74.6389, 0.500215, 9.96599, 9.96599
-74.5891, 0.500216, 9.9659, 9.9659
-74.5393, 0.500217, 9.96581, 9.96581
-74.4894, 0.500218, 9.96572, 9.96572
-74.4396, 0.500219, 9.96563, 9.96563
-74.3898, 0.50022, 9.96554, 9.96554
-74.34, 0.500221, 9.96545, 9.96545
-74.2901, 0.500222, 9.96535, 9.96535
-74.2403, 0.500223, 9.96526, 9.96526
-74.1905, 0.500224, 9.96517, 9.96517
-74.1406, 0.500225, 9.96508, 9.96508
-74.0908, 0.500226, 9.96499, 9.96499
-74.041, 0.500227, 9.9649, 9.9649
-73.9912, 0.500228, 9.96481, 9.96481
-73.9413, 0.500229, 9.96472, 9.96472
-73.8915, 0.50023, 9.96463, 9.96463
-73.8417, 0.500232, 9.96453, 9.96453
-73.7919, 0.500233, 9.96444, 9.96444
-73.7421, 0.500234, 9.96435, 9.96435
-73.6922, 0.500235, 9.96426, 9.96426
-73.6424, 0.500236, 9.96417, 9.96417
-73.5926, 0.500237, 9.96408, 9.96408
-73.5428, 0.500238, 9.96398, 9.96398
-73.493, 0.500239, 9.96389, 9.96389
-73.4431, 0.50024, 9.9638, 9.9638
-73.3933, 0.500241, 9.96371, 9.96371
-73.3435, 0.500242, 9.96361, 9.96361
-73.2937, 0.500243, 9.96352, 9.96352
-73.2439, 0.500244, 9.96343, 9.96343
-73.194, 0.500245, 9.96333, 9.96333
-73.1442, 0.500247, 9.96324, 9.96324
-73.0944, 0.500248, 9.96315, 9.96315
-73.0446, 0.500249, 9.96305, 9.96305
-72.9948, 0.50025, 9.96296, 9.96296
-72.945, 0.500251, 9.96287, 9.96287
-72.8951, 0.500252, 9.96277, 9.96277
-72.8453, 0.500253, 9.96268, 9.96268
-72.7955, 0.500254, 9.96258, 9.96258
-72.7457, 0.500255, 9.96249, 9.96249
-72.6959, 0.500256, 9.96239, 9.96239
-72.6461, 0.500258, 9.9623, 9.9623
-72.5963, 0.500259, 9.9622, 9.9622
-72.5465, 0.50026, 9.96211, 9.96211
-72.4966, 0.500261, 9.96202, 9.96202
-72.4468, 0.500262, 9.96192, 9.96192
-72.397, 0.500263, 9.96182, 9.96182
-72.3472, 0.500264, 9.96173, 9.96173
-72.2974, 0.500265, 9.96163, 9.96163
-72.2476, 0.500267, 9.96154, 9.96154
-72.1978, 0.500268, 9.96144, 9.96144
-72.148, 0.500269, 9.96135, 9.96135
-72.0982, 0.50027, 9.96125, 9.96125
-72.0484, 0.500271, 9.96115, 9.96115
-71.9986, 0.500272, 9.96106, 9.96106
-71.9488, 0.500273, 9.96096, 9.96096
-71.899, 0.500275, 9.96087, 9.96087
-71.8492, 0.500276, 9.96077, 9.96077
-71.7993, 0.500277, 9.96067, 9.96067
-71.7495, 0.500278, 9.96057, 9.96057
-71.6997, 0.500279, 9.96048, 9.96048
-71.6499, 0.500281, 9.96038, 9.96038
-71.6001, 0.500282, 9.96028, 9.96028
-71.5503, 0.500283, 9.96019, 9.96019
-71.5005, 0.500284, 9.96009, 9.96009
-71.4507, 0.500285, 9.95999, 9.95999
-71.4009, 0.500287, 9.95989, 9.95989
-71.3511, 0.500288, 9.95979, 9.95979
-71.3013, 0.500289, 9.95969, 9.95969
-71.2515, 0.50029, 9.9596, 9.9596
-71.2017, 0.500291, 9.9595, 9.9595
-71.1519, 0.500293, 9.9594, 9.9594
-71.1021, 0.500294, 9.9593, 9.9593
-71.0523, 0.500295, 9.9592, 9.9592
-71.0025, 0.500296, 9.9591, 9.9591
-70.9528, 0.500297, 9.959, 9.959
-70.903, 0.500299, 9.9589, 9.9589
-70.8532, 0.5003, 9.95881, 9.95881
-70.8034, 0.500301, 9.95871, 9.95871
-70.7536, 0.500302, 9.95861, 9.95861
